geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-18,100.03
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-19,119.5
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-20,116.39
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-21,86.76
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-22,98.88
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-23,103.45
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-24,108.16
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-25,110.78
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-26,129.88
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-27,124.4
county,Bernalillo County,driving,NA,New Mexico,United States,2021-02-28,91.91
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-01,106.77
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-02,107.24
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-03,111.75
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-04,112.12
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-05,128.03
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-06,128.7
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-07,97.34
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-08,105.97
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-09,111.63
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-10,113.86
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-11,118.47
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-12,NA
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-13,140.23
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-14,100.87
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-15,122.34
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-16,119.96
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-17,134.13
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-18,136.58
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-19,152.52
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-20,147.53
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-21,110.02
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-22,117.91
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-23,119.02
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-24,112.38
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-25,127.84
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-26,143.85
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-27,137.91
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-28,104.83
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-29,120.08
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-30,125.03
county,Bernalillo County,driving,NA,New Mexico,United States,2021-03-31,128.42
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-01,137.94
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-02,148.82
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-03,135.71
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-04,84.77
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-05,122.76
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-06,127.44
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-07,127.59
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-08,131.64
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-09,147.34
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-10,152.3
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-11,105.63
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-12,119.54
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-13,123.21
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-14,126.48
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-15,129.12
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-16,144.34
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-17,137.35
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-18,101.89
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-19,119.6
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-20,125.86
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-21,126.47
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-22,130.39
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-23,143.58
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-24,141.19
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-25,107.36
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-26,119.14
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-27,122.44
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-28,124.7
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-29,133.5
county,Bernalillo County,driving,NA,New Mexico,United States,2021-04-30,156.35
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-01,149.46
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-02,113.48
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-03,122.11
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-04,128.07
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-05,132.51
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-06,134.78
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-07,154.51
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-08,150.85
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-09,100.49
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-10,128.96
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-11,135.06
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-12,138.22
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-13,143.64
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-14,162.24
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-15,159.17
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-16,118.76
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-17,132.53
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-18,130.25
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-19,137.72
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-20,138.69
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-21,153.89
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-22,152.98
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-23,115.68
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-24,134.43
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-25,140.08
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-26,143.89
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-27,148.08
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-28,162.49
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-29,148.47
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-30,117.2
county,Bernalillo County,driving,NA,New Mexico,United States,2021-05-31,106.72
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-01,142
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-02,141.35
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-03,149.54
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-04,168.44
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-05,155.81
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-06,123.18
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-07,142.18
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-08,143.86
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-09,144.79
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-10,150.57
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-11,169.93
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-12,161.23
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-13,125.82
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-14,144.56
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-15,148.63
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-16,152.45
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-17,157.45
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-18,174.54
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-19,161.12
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-20,114.08
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-21,142.51
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-22,149.07
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-23,149.75
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-24,153.05
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-25,172.9
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-26,165.57
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-27,124.78
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-28,141.9
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-29,146.21
county,Bernalillo County,driving,NA,New Mexico,United States,2021-06-30,149.04
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-01,157.46
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-02,167.87
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-03,146.39
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-04,111.93
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-05,119.77
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-06,146.05
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-07,150.71
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-08,157.93
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-09,172.37
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-10,163.42
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-11,122.9
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-12,143.41
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-13,147.19
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-14,149.14
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-15,156.3
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-16,173.79
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-17,163.28
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-18,125.38
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-19,148.11
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-20,149.27
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-21,151.75
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-22,155.74
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-23,175.97
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-24,164.38
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-25,125.79
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-26,145.16
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-27,148.7
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-28,153.79
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-29,155.56
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-30,171.48
county,Bernalillo County,driving,NA,New Mexico,United States,2021-07-31,170.61
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-01,125.01
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-02,142.37
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-03,147.79
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-04,150.4
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-05,150.14
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-06,172.41
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-07,165.94
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-08,125.66
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-09,149.34
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-10,145.73
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-11,153.21
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-12,151.06
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-13,170.82
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-14,176.05
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-15,127.74
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-16,144.27
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-17,144.26
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-18,145.11
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-19,157.34
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-20,177.07
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-21,170.36
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-22,128.08
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-23,143.52
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-24,145.63
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-25,148.74
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-26,148.24
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-27,168.54
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-28,164.88
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-29,121.13
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-30,141.35
county,Bernalillo County,driving,NA,New Mexico,United States,2021-08-31,147.24
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-01,145.3
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-02,154.1
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-03,169.92
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-04,151.4
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-05,121.15
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-06,110.02
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-07,139.47
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-08,143.88
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-09,150.49
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-10,169.82
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-11,163.92
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-12,119.72
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-13,136.06
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-14,142.16
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-15,151.65
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-16,154.76
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-17,170.5
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-18,163.46
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-19,119.1
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-20,146.16
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-21,144.36
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-22,142.14
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-23,146.57
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-24,172.35
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-25,166.36
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-26,119.34
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-27,142.64
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-28,144.85
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-29,146.51
county,Bernalillo County,driving,NA,New Mexico,United States,2021-09-30,152.74
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-01,196.05
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-02,207.67
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-03,151.51
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-04,162.05
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-05,162.85
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-06,166.66
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-07,193.22
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-08,209.78
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-09,209.26
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-10,140.83
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-11,146.56
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-12,143.17
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-13,151.52
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-14,162.95
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-15,175.46
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-16,173.26
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-17,127.13
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-18,148.58
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-19,144.49
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-20,147.95
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-21,158.22
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-22,176.84
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-23,174.06
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-24,123.54
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-25,140.11
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-26,142.74
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-27,145.55
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-28,163.52
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-29,189.23
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-30,178.39
county,Bernalillo County,driving,NA,New Mexico,United States,2021-10-31,122.1
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-01,138.49
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-02,141.02
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-03,140.45
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-04,144.55
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-05,168.47
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-06,151.51
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-07,105.32
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-08,127.03
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-09,138.12
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-10,147.92
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-11,152.83
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-12,172.11
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-13,162.09
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-14,115.08
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-15,141.38
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-16,142.03
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-17,147.56
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-18,154.93
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-19,173.29
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-20,167.42
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-21,124.35
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-22,152.1
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-23,158.29
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-24,156.88
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-25,77.22
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-26,133.28
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-27,137.88
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-28,111.06
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-29,136.52
county,Bernalillo County,driving,NA,New Mexico,United States,2021-11-30,146.88
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-01,146.45
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-02,143.21
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-03,169.02
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-04,161.97
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-05,113.82
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-06,137.98
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-07,140.54
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-08,143.99
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-09,152.17
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-10,166.62
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-11,165.37
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-12,117.25
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-13,148.59
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-14,143.08
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-15,154.77
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-16,173.92
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-17,204.82
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-18,193.39
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-19,143.57
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-20,165.89
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-21,171.89
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-22,180.42
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-23,177.27
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-24,116.05
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-25,63.11
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-26,116.12
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-27,149.73
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-28,153.45
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-29,156.52
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-30,157.19
county,Bernalillo County,driving,NA,New Mexico,United States,2021-12-31,135.66
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-01,101.98
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-02,109.51
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-03,136.48
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-04,139.74
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-05,142.91
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-06,142.67
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-07,158.2
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-08,141.06
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-09,108.61
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-10,128.74
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-11,132.84
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-12,132.91
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-13,137.98
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-14,159.6
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-15,142.68
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-16,109.51
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-17,126.52
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-18,133.23
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-19,131.67
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-20,134.19
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-21,152.63
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-22,141.73
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-23,105.69
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-24,130.01
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-25,134.45
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-26,130.25
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-27,140.23
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-28,162.58
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-29,151.17
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-30,108.15
county,Bernalillo County,driving,NA,New Mexico,United States,2022-01-31,133.46
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-01,136.56
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-02,139.14
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-03,106.62
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-04,157.24
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-05,148.74
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-06,110.29
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-07,138.23
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-08,143.21
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-09,144.63
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-10,150.97
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-11,175.84
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-12,162.79
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-13,115.08
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-14,150.55
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-15,139.19
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-16,143.64
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-17,139.79
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-18,178.02
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-19,169.28
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-20,129.99
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-21,144.17
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-22,149.78
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-23,149.88
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-24,154.45
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-25,186.28
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-26,176.6
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-27,131.96
county,Bernalillo County,driving,NA,New Mexico,United States,2022-02-28,147.8
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-01,154.45
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-02,162.55
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-03,164.25
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-04,185.72
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-05,180.99
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-06,129.57
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-07,155.42
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-08,155.4
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-09,162.35
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-10,168.43
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-11,197.62
county,Bernalillo County,driving,NA,New Mexico,United States,2022-03-12,198.18
