geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Benton County,driving,NA,Washington,United States,2020-06-30,174.14
county,Benton County,driving,NA,Washington,United States,2020-07-01,178.45
county,Benton County,driving,NA,Washington,United States,2020-07-02,190.52
county,Benton County,driving,NA,Washington,United States,2020-07-03,191.39
county,Benton County,driving,NA,Washington,United States,2020-07-04,129.31
county,Benton County,driving,NA,Washington,United States,2020-07-05,148.68
county,Benton County,driving,NA,Washington,United States,2020-07-06,175.9
county,Benton County,driving,NA,Washington,United States,2020-07-07,174.87
county,Benton County,driving,NA,Washington,United States,2020-07-08,173.67
county,Benton County,driving,NA,Washington,United States,2020-07-09,183.96
county,Benton County,driving,NA,Washington,United States,2020-07-10,206.22
county,Benton County,driving,NA,Washington,United States,2020-07-11,177.73
county,Benton County,driving,NA,Washington,United States,2020-07-12,155.92
county,Benton County,driving,NA,Washington,United States,2020-07-13,178.35
county,Benton County,driving,NA,Washington,United States,2020-07-14,174.33
county,Benton County,driving,NA,Washington,United States,2020-07-15,180.9
county,Benton County,driving,NA,Washington,United States,2020-07-16,186.66
county,Benton County,driving,NA,Washington,United States,2020-07-17,203.49
county,Benton County,driving,NA,Washington,United States,2020-07-18,182.51
county,Benton County,driving,NA,Washington,United States,2020-07-19,154.9
county,Benton County,driving,NA,Washington,United States,2020-07-20,174.52
county,Benton County,driving,NA,Washington,United States,2020-07-21,171.28
county,Benton County,driving,NA,Washington,United States,2020-07-22,177.73
county,Benton County,driving,NA,Washington,United States,2020-07-23,190.85
county,Benton County,driving,NA,Washington,United States,2020-07-24,210.07
county,Benton County,driving,NA,Washington,United States,2020-07-25,183.93
county,Benton County,driving,NA,Washington,United States,2020-07-26,158.96
county,Benton County,driving,NA,Washington,United States,2020-07-27,174.73
county,Benton County,driving,NA,Washington,United States,2020-07-28,176.83
county,Benton County,driving,NA,Washington,United States,2020-07-29,183.13
county,Benton County,driving,NA,Washington,United States,2020-07-30,189.58
county,Benton County,driving,NA,Washington,United States,2020-07-31,214.15
county,Benton County,driving,NA,Washington,United States,2020-08-01,188.6
county,Benton County,driving,NA,Washington,United States,2020-08-02,159.04
county,Benton County,driving,NA,Washington,United States,2020-08-03,182.26
county,Benton County,driving,NA,Washington,United States,2020-08-04,187.37
county,Benton County,driving,NA,Washington,United States,2020-08-05,183.97
county,Benton County,driving,NA,Washington,United States,2020-08-06,192.53
county,Benton County,driving,NA,Washington,United States,2020-08-07,213.06
county,Benton County,driving,NA,Washington,United States,2020-08-08,190.23
county,Benton County,driving,NA,Washington,United States,2020-08-09,163.9
county,Benton County,driving,NA,Washington,United States,2020-08-10,181.74
county,Benton County,driving,NA,Washington,United States,2020-08-11,184.44
county,Benton County,driving,NA,Washington,United States,2020-08-12,175.06
county,Benton County,driving,NA,Washington,United States,2020-08-13,188.01
county,Benton County,driving,NA,Washington,United States,2020-08-14,215.41
county,Benton County,driving,NA,Washington,United States,2020-08-15,194
county,Benton County,driving,NA,Washington,United States,2020-08-16,161.48
county,Benton County,driving,NA,Washington,United States,2020-08-17,180.28
county,Benton County,driving,NA,Washington,United States,2020-08-18,186.77
county,Benton County,driving,NA,Washington,United States,2020-08-19,181.1
county,Benton County,driving,NA,Washington,United States,2020-08-20,191.37
county,Benton County,driving,NA,Washington,United States,2020-08-21,222.49
county,Benton County,driving,NA,Washington,United States,2020-08-22,191.32
county,Benton County,driving,NA,Washington,United States,2020-08-23,158.23
county,Benton County,driving,NA,Washington,United States,2020-08-24,169.93
county,Benton County,driving,NA,Washington,United States,2020-08-25,178.97
county,Benton County,driving,NA,Washington,United States,2020-08-26,176.45
county,Benton County,driving,NA,Washington,United States,2020-08-27,178.68
county,Benton County,driving,NA,Washington,United States,2020-08-28,203.58
county,Benton County,driving,NA,Washington,United States,2020-08-29,183.33
county,Benton County,driving,NA,Washington,United States,2020-08-30,151.05
county,Benton County,driving,NA,Washington,United States,2020-08-31,171.03
county,Benton County,driving,NA,Washington,United States,2020-09-01,172.9
county,Benton County,driving,NA,Washington,United States,2020-09-02,177.14
county,Benton County,driving,NA,Washington,United States,2020-09-03,185.2
county,Benton County,driving,NA,Washington,United States,2020-09-04,209.01
county,Benton County,driving,NA,Washington,United States,2020-09-05,183.44
county,Benton County,driving,NA,Washington,United States,2020-09-06,155.2
county,Benton County,driving,NA,Washington,United States,2020-09-07,186.44
county,Benton County,driving,NA,Washington,United States,2020-09-08,181.75
county,Benton County,driving,NA,Washington,United States,2020-09-09,176.16
county,Benton County,driving,NA,Washington,United States,2020-09-10,179.26
county,Benton County,driving,NA,Washington,United States,2020-09-11,200.53
county,Benton County,driving,NA,Washington,United States,2020-09-12,168.68
county,Benton County,driving,NA,Washington,United States,2020-09-13,127.24
county,Benton County,driving,NA,Washington,United States,2020-09-14,151.85
county,Benton County,driving,NA,Washington,United States,2020-09-15,159.74
county,Benton County,driving,NA,Washington,United States,2020-09-16,158.19
county,Benton County,driving,NA,Washington,United States,2020-09-17,164.43
county,Benton County,driving,NA,Washington,United States,2020-09-18,191.25
county,Benton County,driving,NA,Washington,United States,2020-09-19,178.81
county,Benton County,driving,NA,Washington,United States,2020-09-20,140.86
county,Benton County,driving,NA,Washington,United States,2020-09-21,152.71
county,Benton County,driving,NA,Washington,United States,2020-09-22,159.93
county,Benton County,driving,NA,Washington,United States,2020-09-23,160.5
county,Benton County,driving,NA,Washington,United States,2020-09-24,162.68
county,Benton County,driving,NA,Washington,United States,2020-09-25,184.42
county,Benton County,driving,NA,Washington,United States,2020-09-26,180.72
county,Benton County,driving,NA,Washington,United States,2020-09-27,135.51
county,Benton County,driving,NA,Washington,United States,2020-09-28,148.62
county,Benton County,driving,NA,Washington,United States,2020-09-29,151.76
county,Benton County,driving,NA,Washington,United States,2020-09-30,157.37
county,Benton County,driving,NA,Washington,United States,2020-10-01,167.88
county,Benton County,driving,NA,Washington,United States,2020-10-02,192.43
county,Benton County,driving,NA,Washington,United States,2020-10-03,180.55
county,Benton County,driving,NA,Washington,United States,2020-10-04,137.66
county,Benton County,driving,NA,Washington,United States,2020-10-05,156.53
county,Benton County,driving,NA,Washington,United States,2020-10-06,148.81
county,Benton County,driving,NA,Washington,United States,2020-10-07,156.24
county,Benton County,driving,NA,Washington,United States,2020-10-08,159.06
county,Benton County,driving,NA,Washington,United States,2020-10-09,196.68
county,Benton County,driving,NA,Washington,United States,2020-10-10,172
county,Benton County,driving,NA,Washington,United States,2020-10-11,131.78
county,Benton County,driving,NA,Washington,United States,2020-10-12,141.38
county,Benton County,driving,NA,Washington,United States,2020-10-13,137.29
county,Benton County,driving,NA,Washington,United States,2020-10-14,148.84
county,Benton County,driving,NA,Washington,United States,2020-10-15,164.89
county,Benton County,driving,NA,Washington,United States,2020-10-16,189.85
county,Benton County,driving,NA,Washington,United States,2020-10-17,182.69
county,Benton County,driving,NA,Washington,United States,2020-10-18,134.26
county,Benton County,driving,NA,Washington,United States,2020-10-19,145.18
county,Benton County,driving,NA,Washington,United States,2020-10-20,150.52
county,Benton County,driving,NA,Washington,United States,2020-10-21,156.49
county,Benton County,driving,NA,Washington,United States,2020-10-22,159.45
county,Benton County,driving,NA,Washington,United States,2020-10-23,188.2
county,Benton County,driving,NA,Washington,United States,2020-10-24,173.6
county,Benton County,driving,NA,Washington,United States,2020-10-25,125.21
county,Benton County,driving,NA,Washington,United States,2020-10-26,142.71
county,Benton County,driving,NA,Washington,United States,2020-10-27,144.07
county,Benton County,driving,NA,Washington,United States,2020-10-28,145.09
county,Benton County,driving,NA,Washington,United States,2020-10-29,153.35
county,Benton County,driving,NA,Washington,United States,2020-10-30,182.33
county,Benton County,driving,NA,Washington,United States,2020-10-31,175.04
county,Benton County,driving,NA,Washington,United States,2020-11-01,116.47
county,Benton County,driving,NA,Washington,United States,2020-11-02,136.68
county,Benton County,driving,NA,Washington,United States,2020-11-03,134.21
county,Benton County,driving,NA,Washington,United States,2020-11-04,131.69
county,Benton County,driving,NA,Washington,United States,2020-11-05,130.99
county,Benton County,driving,NA,Washington,United States,2020-11-06,151.91
county,Benton County,driving,NA,Washington,United States,2020-11-07,147.05
county,Benton County,driving,NA,Washington,United States,2020-11-08,105.07
county,Benton County,driving,NA,Washington,United States,2020-11-09,122.59
county,Benton County,driving,NA,Washington,United States,2020-11-10,130.33
county,Benton County,driving,NA,Washington,United States,2020-11-11,137.36
county,Benton County,driving,NA,Washington,United States,2020-11-12,123.68
county,Benton County,driving,NA,Washington,United States,2020-11-13,149.94
county,Benton County,driving,NA,Washington,United States,2020-11-14,135.35
county,Benton County,driving,NA,Washington,United States,2020-11-15,102.17
county,Benton County,driving,NA,Washington,United States,2020-11-16,117.95
county,Benton County,driving,NA,Washington,United States,2020-11-17,118.15
county,Benton County,driving,NA,Washington,United States,2020-11-18,121.05
county,Benton County,driving,NA,Washington,United States,2020-11-19,123.54
county,Benton County,driving,NA,Washington,United States,2020-11-20,145.23
county,Benton County,driving,NA,Washington,United States,2020-11-21,131.49
county,Benton County,driving,NA,Washington,United States,2020-11-22,95.6
county,Benton County,driving,NA,Washington,United States,2020-11-23,119.46
county,Benton County,driving,NA,Washington,United States,2020-11-24,132.82
county,Benton County,driving,NA,Washington,United States,2020-11-25,140.1
county,Benton County,driving,NA,Washington,United States,2020-11-26,60.05
county,Benton County,driving,NA,Washington,United States,2020-11-27,117.27
county,Benton County,driving,NA,Washington,United States,2020-11-28,120.05
county,Benton County,driving,NA,Washington,United States,2020-11-29,98.98
county,Benton County,driving,NA,Washington,United States,2020-11-30,118.78
county,Benton County,driving,NA,Washington,United States,2020-12-01,122.69
county,Benton County,driving,NA,Washington,United States,2020-12-02,124.67
county,Benton County,driving,NA,Washington,United States,2020-12-03,127.44
county,Benton County,driving,NA,Washington,United States,2020-12-04,143.09
county,Benton County,driving,NA,Washington,United States,2020-12-05,128.88
county,Benton County,driving,NA,Washington,United States,2020-12-06,94.32
county,Benton County,driving,NA,Washington,United States,2020-12-07,114.1
county,Benton County,driving,NA,Washington,United States,2020-12-08,121.09
county,Benton County,driving,NA,Washington,United States,2020-12-09,123.33
county,Benton County,driving,NA,Washington,United States,2020-12-10,127.68
county,Benton County,driving,NA,Washington,United States,2020-12-11,143.47
county,Benton County,driving,NA,Washington,United States,2020-12-12,136.84
county,Benton County,driving,NA,Washington,United States,2020-12-13,90.75
county,Benton County,driving,NA,Washington,United States,2020-12-14,117.13
county,Benton County,driving,NA,Washington,United States,2020-12-15,123.73
county,Benton County,driving,NA,Washington,United States,2020-12-16,130.97
county,Benton County,driving,NA,Washington,United States,2020-12-17,134.53
county,Benton County,driving,NA,Washington,United States,2020-12-18,156.09
county,Benton County,driving,NA,Washington,United States,2020-12-19,147.32
county,Benton County,driving,NA,Washington,United States,2020-12-20,109.2
county,Benton County,driving,NA,Washington,United States,2020-12-21,142.75
county,Benton County,driving,NA,Washington,United States,2020-12-22,150.06
county,Benton County,driving,NA,Washington,United States,2020-12-23,159.57
county,Benton County,driving,NA,Washington,United States,2020-12-24,105.8
county,Benton County,driving,NA,Washington,United States,2020-12-25,52.48
county,Benton County,driving,NA,Washington,United States,2020-12-26,101.14
county,Benton County,driving,NA,Washington,United States,2020-12-27,94.93
county,Benton County,driving,NA,Washington,United States,2020-12-28,121.55
county,Benton County,driving,NA,Washington,United States,2020-12-29,124.81
county,Benton County,driving,NA,Washington,United States,2020-12-30,122.85
county,Benton County,driving,NA,Washington,United States,2020-12-31,129.38
county,Benton County,driving,NA,Washington,United States,2021-01-01,98
county,Benton County,driving,NA,Washington,United States,2021-01-02,117.74
county,Benton County,driving,NA,Washington,United States,2021-01-03,95.37
county,Benton County,driving,NA,Washington,United States,2021-01-04,118.23
county,Benton County,driving,NA,Washington,United States,2021-01-05,127.89
county,Benton County,driving,NA,Washington,United States,2021-01-06,120.96
county,Benton County,driving,NA,Washington,United States,2021-01-07,122.17
county,Benton County,driving,NA,Washington,United States,2021-01-08,138.18
county,Benton County,driving,NA,Washington,United States,2021-01-09,127.33
county,Benton County,driving,NA,Washington,United States,2021-01-10,96.51
county,Benton County,driving,NA,Washington,United States,2021-01-11,118.57
county,Benton County,driving,NA,Washington,United States,2021-01-12,123.04
county,Benton County,driving,NA,Washington,United States,2021-01-13,122.98
county,Benton County,driving,NA,Washington,United States,2021-01-14,124.3
county,Benton County,driving,NA,Washington,United States,2021-01-15,145.05
county,Benton County,driving,NA,Washington,United States,2021-01-16,131.78
county,Benton County,driving,NA,Washington,United States,2021-01-17,105.61
county,Benton County,driving,NA,Washington,United States,2021-01-18,125.46
county,Benton County,driving,NA,Washington,United States,2021-01-19,119.36
county,Benton County,driving,NA,Washington,United States,2021-01-20,118.28
county,Benton County,driving,NA,Washington,United States,2021-01-21,119.34
county,Benton County,driving,NA,Washington,United States,2021-01-22,144.76
county,Benton County,driving,NA,Washington,United States,2021-01-23,137.2
county,Benton County,driving,NA,Washington,United States,2021-01-24,94.55
county,Benton County,driving,NA,Washington,United States,2021-01-25,115.29
county,Benton County,driving,NA,Washington,United States,2021-01-26,118.26
county,Benton County,driving,NA,Washington,United States,2021-01-27,118.18
county,Benton County,driving,NA,Washington,United States,2021-01-28,121.95
county,Benton County,driving,NA,Washington,United States,2021-01-29,144.48
county,Benton County,driving,NA,Washington,United States,2021-01-30,134.95
county,Benton County,driving,NA,Washington,United States,2021-01-31,103.71
county,Benton County,driving,NA,Washington,United States,2021-02-01,120.36
county,Benton County,driving,NA,Washington,United States,2021-02-02,123.22
county,Benton County,driving,NA,Washington,United States,2021-02-03,125.42
county,Benton County,driving,NA,Washington,United States,2021-02-04,128.65
county,Benton County,driving,NA,Washington,United States,2021-02-05,154.03
county,Benton County,driving,NA,Washington,United States,2021-02-06,136.78
county,Benton County,driving,NA,Washington,United States,2021-02-07,101.38
county,Benton County,driving,NA,Washington,United States,2021-02-08,119.35
county,Benton County,driving,NA,Washington,United States,2021-02-09,122
county,Benton County,driving,NA,Washington,United States,2021-02-10,129.14
county,Benton County,driving,NA,Washington,United States,2021-02-11,127.38
county,Benton County,driving,NA,Washington,United States,2021-02-12,113.61
county,Benton County,driving,NA,Washington,United States,2021-02-13,78.72
county,Benton County,driving,NA,Washington,United States,2021-02-14,75.41
county,Benton County,driving,NA,Washington,United States,2021-02-15,77.22
county,Benton County,driving,NA,Washington,United States,2021-02-16,106.82
county,Benton County,driving,NA,Washington,United States,2021-02-17,111.54
county,Benton County,driving,NA,Washington,United States,2021-02-18,113.61
county,Benton County,driving,NA,Washington,United States,2021-02-19,136.36
county,Benton County,driving,NA,Washington,United States,2021-02-20,137.14
county,Benton County,driving,NA,Washington,United States,2021-02-21,100.93
county,Benton County,driving,NA,Washington,United States,2021-02-22,120.88
county,Benton County,driving,NA,Washington,United States,2021-02-23,131.76
county,Benton County,driving,NA,Washington,United States,2021-02-24,138.7
county,Benton County,driving,NA,Washington,United States,2021-02-25,140.04
county,Benton County,driving,NA,Washington,United States,2021-02-26,157.36
county,Benton County,driving,NA,Washington,United States,2021-02-27,155.3
county,Benton County,driving,NA,Washington,United States,2021-02-28,116.13
county,Benton County,driving,NA,Washington,United States,2021-03-01,143.9
county,Benton County,driving,NA,Washington,United States,2021-03-02,137.46
county,Benton County,driving,NA,Washington,United States,2021-03-03,139.45
county,Benton County,driving,NA,Washington,United States,2021-03-04,145.53
county,Benton County,driving,NA,Washington,United States,2021-03-05,172.21
county,Benton County,driving,NA,Washington,United States,2021-03-06,162.85
county,Benton County,driving,NA,Washington,United States,2021-03-07,123.6
county,Benton County,driving,NA,Washington,United States,2021-03-08,135.06
county,Benton County,driving,NA,Washington,United States,2021-03-09,140.47
county,Benton County,driving,NA,Washington,United States,2021-03-10,142.38
county,Benton County,driving,NA,Washington,United States,2021-03-11,146.92
county,Benton County,driving,NA,Washington,United States,2021-03-12,NA
county,Benton County,driving,NA,Washington,United States,2021-03-13,177.7
county,Benton County,driving,NA,Washington,United States,2021-03-14,129.59
county,Benton County,driving,NA,Washington,United States,2021-03-15,138.81
county,Benton County,driving,NA,Washington,United States,2021-03-16,147.17
county,Benton County,driving,NA,Washington,United States,2021-03-17,161.43
county,Benton County,driving,NA,Washington,United States,2021-03-18,162.23
county,Benton County,driving,NA,Washington,United States,2021-03-19,193.94
county,Benton County,driving,NA,Washington,United States,2021-03-20,191.72
county,Benton County,driving,NA,Washington,United States,2021-03-21,142.92
county,Benton County,driving,NA,Washington,United States,2021-03-22,149.25
county,Benton County,driving,NA,Washington,United States,2021-03-23,155.69
county,Benton County,driving,NA,Washington,United States,2021-03-24,155.12
county,Benton County,driving,NA,Washington,United States,2021-03-25,164.1
county,Benton County,driving,NA,Washington,United States,2021-03-26,197.51
county,Benton County,driving,NA,Washington,United States,2021-03-27,192.03
county,Benton County,driving,NA,Washington,United States,2021-03-28,137.54
county,Benton County,driving,NA,Washington,United States,2021-03-29,150.07
county,Benton County,driving,NA,Washington,United States,2021-03-30,159.31
county,Benton County,driving,NA,Washington,United States,2021-03-31,168.21
county,Benton County,driving,NA,Washington,United States,2021-04-01,174.58
county,Benton County,driving,NA,Washington,United States,2021-04-02,196.5
county,Benton County,driving,NA,Washington,United States,2021-04-03,180.55
county,Benton County,driving,NA,Washington,United States,2021-04-04,113.7
county,Benton County,driving,NA,Washington,United States,2021-04-05,165.19
county,Benton County,driving,NA,Washington,United States,2021-04-06,168.13
county,Benton County,driving,NA,Washington,United States,2021-04-07,172.23
county,Benton County,driving,NA,Washington,United States,2021-04-08,170.01
county,Benton County,driving,NA,Washington,United States,2021-04-09,200.68
county,Benton County,driving,NA,Washington,United States,2021-04-10,193.46
county,Benton County,driving,NA,Washington,United States,2021-04-11,160.12
county,Benton County,driving,NA,Washington,United States,2021-04-12,153
county,Benton County,driving,NA,Washington,United States,2021-04-13,160.87
county,Benton County,driving,NA,Washington,United States,2021-04-14,163.81
county,Benton County,driving,NA,Washington,United States,2021-04-15,172.39
county,Benton County,driving,NA,Washington,United States,2021-04-16,207.25
county,Benton County,driving,NA,Washington,United States,2021-04-17,206.33
county,Benton County,driving,NA,Washington,United States,2021-04-18,158.9
county,Benton County,driving,NA,Washington,United States,2021-04-19,159.87
county,Benton County,driving,NA,Washington,United States,2021-04-20,161.92
county,Benton County,driving,NA,Washington,United States,2021-04-21,164.36
county,Benton County,driving,NA,Washington,United States,2021-04-22,171.69
county,Benton County,driving,NA,Washington,United States,2021-04-23,198.13
county,Benton County,driving,NA,Washington,United States,2021-04-24,195.51
county,Benton County,driving,NA,Washington,United States,2021-04-25,144.81
county,Benton County,driving,NA,Washington,United States,2021-04-26,157.32
county,Benton County,driving,NA,Washington,United States,2021-04-27,160.13
county,Benton County,driving,NA,Washington,United States,2021-04-28,192.03
county,Benton County,driving,NA,Washington,United States,2021-04-29,175.26
county,Benton County,driving,NA,Washington,United States,2021-04-30,211.37
county,Benton County,driving,NA,Washington,United States,2021-05-01,207.04
county,Benton County,driving,NA,Washington,United States,2021-05-02,156.31
county,Benton County,driving,NA,Washington,United States,2021-05-03,160.62
county,Benton County,driving,NA,Washington,United States,2021-05-04,168.67
county,Benton County,driving,NA,Washington,United States,2021-05-05,172.38
county,Benton County,driving,NA,Washington,United States,2021-05-06,185.88
county,Benton County,driving,NA,Washington,United States,2021-05-07,218.13
county,Benton County,driving,NA,Washington,United States,2021-05-08,221.12
county,Benton County,driving,NA,Washington,United States,2021-05-09,145.37
county,Benton County,driving,NA,Washington,United States,2021-05-10,169.32
county,Benton County,driving,NA,Washington,United States,2021-05-11,169.69
county,Benton County,driving,NA,Washington,United States,2021-05-12,173.68
county,Benton County,driving,NA,Washington,United States,2021-05-13,179.77
county,Benton County,driving,NA,Washington,United States,2021-05-14,209.24
county,Benton County,driving,NA,Washington,United States,2021-05-15,208.11
county,Benton County,driving,NA,Washington,United States,2021-05-16,155.77
county,Benton County,driving,NA,Washington,United States,2021-05-17,166.74
county,Benton County,driving,NA,Washington,United States,2021-05-18,172.07
county,Benton County,driving,NA,Washington,United States,2021-05-19,167.88
county,Benton County,driving,NA,Washington,United States,2021-05-20,179
county,Benton County,driving,NA,Washington,United States,2021-05-21,207.8
county,Benton County,driving,NA,Washington,United States,2021-05-22,209.05
county,Benton County,driving,NA,Washington,United States,2021-05-23,152.49
county,Benton County,driving,NA,Washington,United States,2021-05-24,165.28
county,Benton County,driving,NA,Washington,United States,2021-05-25,173.32
county,Benton County,driving,NA,Washington,United States,2021-05-26,174.32
county,Benton County,driving,NA,Washington,United States,2021-05-27,190.48
county,Benton County,driving,NA,Washington,United States,2021-05-28,215.85
county,Benton County,driving,NA,Washington,United States,2021-05-29,194.48
county,Benton County,driving,NA,Washington,United States,2021-05-30,157.13
county,Benton County,driving,NA,Washington,United States,2021-05-31,155.56
county,Benton County,driving,NA,Washington,United States,2021-06-01,178.91
county,Benton County,driving,NA,Washington,United States,2021-06-02,180.26
county,Benton County,driving,NA,Washington,United States,2021-06-03,189.66
county,Benton County,driving,NA,Washington,United States,2021-06-04,224.01
county,Benton County,driving,NA,Washington,United States,2021-06-05,210.49
county,Benton County,driving,NA,Washington,United States,2021-06-06,155.12
county,Benton County,driving,NA,Washington,United States,2021-06-07,171.16
county,Benton County,driving,NA,Washington,United States,2021-06-08,178.18
county,Benton County,driving,NA,Washington,United States,2021-06-09,187.2
county,Benton County,driving,NA,Washington,United States,2021-06-10,201
county,Benton County,driving,NA,Washington,United States,2021-06-11,241.33
county,Benton County,driving,NA,Washington,United States,2021-06-12,239.51
county,Benton County,driving,NA,Washington,United States,2021-06-13,187.42
county,Benton County,driving,NA,Washington,United States,2021-06-14,187.88
county,Benton County,driving,NA,Washington,United States,2021-06-15,191.23
county,Benton County,driving,NA,Washington,United States,2021-06-16,202.78
county,Benton County,driving,NA,Washington,United States,2021-06-17,214.93
county,Benton County,driving,NA,Washington,United States,2021-06-18,242.23
county,Benton County,driving,NA,Washington,United States,2021-06-19,224.92
county,Benton County,driving,NA,Washington,United States,2021-06-20,165.63
county,Benton County,driving,NA,Washington,United States,2021-06-21,198.56
county,Benton County,driving,NA,Washington,United States,2021-06-22,193.39
county,Benton County,driving,NA,Washington,United States,2021-06-23,201.37
county,Benton County,driving,NA,Washington,United States,2021-06-24,213.69
county,Benton County,driving,NA,Washington,United States,2021-06-25,250.38
county,Benton County,driving,NA,Washington,United States,2021-06-26,223.32
county,Benton County,driving,NA,Washington,United States,2021-06-27,176.59
county,Benton County,driving,NA,Washington,United States,2021-06-28,196.23
county,Benton County,driving,NA,Washington,United States,2021-06-29,193.31
county,Benton County,driving,NA,Washington,United States,2021-06-30,199.26
county,Benton County,driving,NA,Washington,United States,2021-07-01,211.17
county,Benton County,driving,NA,Washington,United States,2021-07-02,234.56
county,Benton County,driving,NA,Washington,United States,2021-07-03,193.52
county,Benton County,driving,NA,Washington,United States,2021-07-04,153.84
county,Benton County,driving,NA,Washington,United States,2021-07-05,181.04
county,Benton County,driving,NA,Washington,United States,2021-07-06,198.86
county,Benton County,driving,NA,Washington,United States,2021-07-07,201.96
county,Benton County,driving,NA,Washington,United States,2021-07-08,215.94
county,Benton County,driving,NA,Washington,United States,2021-07-09,245.42
county,Benton County,driving,NA,Washington,United States,2021-07-10,216.73
county,Benton County,driving,NA,Washington,United States,2021-07-11,180.46
county,Benton County,driving,NA,Washington,United States,2021-07-12,199.38
county,Benton County,driving,NA,Washington,United States,2021-07-13,200.47
county,Benton County,driving,NA,Washington,United States,2021-07-14,204.84
county,Benton County,driving,NA,Washington,United States,2021-07-15,213.56
county,Benton County,driving,NA,Washington,United States,2021-07-16,237.73
county,Benton County,driving,NA,Washington,United States,2021-07-17,220.37
county,Benton County,driving,NA,Washington,United States,2021-07-18,173.21
county,Benton County,driving,NA,Washington,United States,2021-07-19,198.65
county,Benton County,driving,NA,Washington,United States,2021-07-20,199.1
county,Benton County,driving,NA,Washington,United States,2021-07-21,199.32
county,Benton County,driving,NA,Washington,United States,2021-07-22,211.66
county,Benton County,driving,NA,Washington,United States,2021-07-23,236.54
county,Benton County,driving,NA,Washington,United States,2021-07-24,209.99
county,Benton County,driving,NA,Washington,United States,2021-07-25,175.52
county,Benton County,driving,NA,Washington,United States,2021-07-26,192.65
county,Benton County,driving,NA,Washington,United States,2021-07-27,189.53
county,Benton County,driving,NA,Washington,United States,2021-07-28,195.41
county,Benton County,driving,NA,Washington,United States,2021-07-29,209.51
county,Benton County,driving,NA,Washington,United States,2021-07-30,229.95
county,Benton County,driving,NA,Washington,United States,2021-07-31,204.88
county,Benton County,driving,NA,Washington,United States,2021-08-01,164.62
county,Benton County,driving,NA,Washington,United States,2021-08-02,187.98
county,Benton County,driving,NA,Washington,United States,2021-08-03,191.14
county,Benton County,driving,NA,Washington,United States,2021-08-04,191.37
county,Benton County,driving,NA,Washington,United States,2021-08-05,202.03
county,Benton County,driving,NA,Washington,United States,2021-08-06,227.69
county,Benton County,driving,NA,Washington,United States,2021-08-07,209.89
county,Benton County,driving,NA,Washington,United States,2021-08-08,169.4
county,Benton County,driving,NA,Washington,United States,2021-08-09,192.18
county,Benton County,driving,NA,Washington,United States,2021-08-10,193.13
county,Benton County,driving,NA,Washington,United States,2021-08-11,193.67
county,Benton County,driving,NA,Washington,United States,2021-08-12,198.31
county,Benton County,driving,NA,Washington,United States,2021-08-13,226.14
county,Benton County,driving,NA,Washington,United States,2021-08-14,205.7
county,Benton County,driving,NA,Washington,United States,2021-08-15,166.12
county,Benton County,driving,NA,Washington,United States,2021-08-16,191.33
county,Benton County,driving,NA,Washington,United States,2021-08-17,184.09
county,Benton County,driving,NA,Washington,United States,2021-08-18,186.8
county,Benton County,driving,NA,Washington,United States,2021-08-19,203.28
county,Benton County,driving,NA,Washington,United States,2021-08-20,221.56
county,Benton County,driving,NA,Washington,United States,2021-08-21,208.86
county,Benton County,driving,NA,Washington,United States,2021-08-22,165.8
county,Benton County,driving,NA,Washington,United States,2021-08-23,192.48
county,Benton County,driving,NA,Washington,United States,2021-08-24,192.16
county,Benton County,driving,NA,Washington,United States,2021-08-25,198.93
county,Benton County,driving,NA,Washington,United States,2021-08-26,206.41
county,Benton County,driving,NA,Washington,United States,2021-08-27,230.15
county,Benton County,driving,NA,Washington,United States,2021-08-28,216.96
county,Benton County,driving,NA,Washington,United States,2021-08-29,163.55
county,Benton County,driving,NA,Washington,United States,2021-08-30,181.04
county,Benton County,driving,NA,Washington,United States,2021-08-31,180.42
county,Benton County,driving,NA,Washington,United States,2021-09-01,180.68
county,Benton County,driving,NA,Washington,United States,2021-09-02,190.94
county,Benton County,driving,NA,Washington,United States,2021-09-03,231.94
county,Benton County,driving,NA,Washington,United States,2021-09-04,210.78
county,Benton County,driving,NA,Washington,United States,2021-09-05,164.54
county,Benton County,driving,NA,Washington,United States,2021-09-06,160.6
county,Benton County,driving,NA,Washington,United States,2021-09-07,183.95
county,Benton County,driving,NA,Washington,United States,2021-09-08,177.76
county,Benton County,driving,NA,Washington,United States,2021-09-09,190.36
county,Benton County,driving,NA,Washington,United States,2021-09-10,207.6
county,Benton County,driving,NA,Washington,United States,2021-09-11,204.97
county,Benton County,driving,NA,Washington,United States,2021-09-12,144.55
county,Benton County,driving,NA,Washington,United States,2021-09-13,172.21
county,Benton County,driving,NA,Washington,United States,2021-09-14,179.46
county,Benton County,driving,NA,Washington,United States,2021-09-15,185.82
county,Benton County,driving,NA,Washington,United States,2021-09-16,196.65
county,Benton County,driving,NA,Washington,United States,2021-09-17,217.17
county,Benton County,driving,NA,Washington,United States,2021-09-18,199.14
county,Benton County,driving,NA,Washington,United States,2021-09-19,163.02
county,Benton County,driving,NA,Washington,United States,2021-09-20,174.2
county,Benton County,driving,NA,Washington,United States,2021-09-21,174.46
county,Benton County,driving,NA,Washington,United States,2021-09-22,177.2
