"geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28","X2021.03.01","X2021.03.02","X2021.03.03","X2021.03.04","X2021.03.05","X2021.03.06","X2021.03.07","X2021.03.08","X2021.03.09","X2021.03.10","X2021.03.11","X2021.03.12","X2021.03.13","X2021.03.14","X2021.03.15","X2021.03.16","X2021.03.17","X2021.03.18","X2021.03.19","X2021.03.20","X2021.03.21","X2021.03.22","X2021.03.23","X2021.03.24","X2021.03.25","X2021.03.26","X2021.03.27","X2021.03.28","X2021.03.29","X2021.03.30","X2021.03.31","X2021.04.01","X2021.04.02","X2021.04.03","X2021.04.04","X2021.04.05","X2021.04.06","X2021.04.07","X2021.04.08","X2021.04.09","X2021.04.10","X2021.04.11","X2021.04.12","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.04.18","X2021.04.19","X2021.04.20","X2021.04.21","X2021.04.22","X2021.04.23","X2021.04.24","X2021.04.25","X2021.04.26","X2021.04.27","X2021.04.28","X2021.04.29","X2021.04.30","X2021.05.01","X2021.05.02","X2021.05.03","X2021.05.04","X2021.05.05","X2021.05.06","X2021.05.07","X2021.05.08","X2021.05.09","X2021.05.10","X2021.05.11","X2021.05.12","X2021.05.13","X2021.05.14","X2021.05.15","X2021.05.16","X2021.05.17","X2021.05.18","X2021.05.19","X2021.05.20","X2021.05.21","X2021.05.22","X2021.05.23","X2021.05.24","X2021.05.25","X2021.05.26","X2021.05.27","X2021.05.28","X2021.05.29","X2021.05.30","X2021.05.31","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30","X2021.07.01","X2021.07.02","X2021.07.03","X2021.07.04","X2021.07.05","X2021.07.06","X2021.07.07","X2021.07.08","X2021.07.09","X2021.07.10","X2021.07.11","X2021.07.12","X2021.07.13","X2021.07.14","X2021.07.15","X2021.07.16","X2021.07.17","X2021.07.18","X2021.07.19","X2021.07.20","X2021.07.21","X2021.07.22","X2021.07.23","X2021.07.24","X2021.07.25","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.07.31","X2021.08.01","X2021.08.02","X2021.08.03","X2021.08.04","X2021.08.05","X2021.08.06","X2021.08.07","X2021.08.08","X2021.08.09","X2021.08.10","X2021.08.11","X2021.08.12","X2021.08.13","X2021.08.14","X2021.08.15","X2021.08.16","X2021.08.17","X2021.08.18","X2021.08.19","X2021.08.20","X2021.08.21","X2021.08.22","X2021.08.23","X2021.08.24","X2021.08.25","X2021.08.26","X2021.08.27","X2021.08.28","X2021.08.29","X2021.08.30","X2021.08.31","X2021.09.01","X2021.09.02","X2021.09.03","X2021.09.04","X2021.09.05","X2021.09.06","X2021.09.07","X2021.09.08","X2021.09.09","X2021.09.10","X2021.09.11","X2021.09.12","X2021.09.13","X2021.09.14","X2021.09.15","X2021.09.16","X2021.09.17","X2021.09.18","X2021.09.19","X2021.09.20","X2021.09.21","X2021.09.22","X2021.09.23","X2021.09.24","X2021.09.25","X2021.09.26","X2021.09.27","X2021.09.28","X2021.09.29","X2021.09.30","X2021.10.01","X2021.10.02","X2021.10.03","X2021.10.04","X2021.10.05","X2021.10.06","X2021.10.07","X2021.10.08","X2021.10.09","X2021.10.10","X2021.10.11","X2021.10.12","X2021.10.13","X2021.10.14","X2021.10.15","X2021.10.16","X2021.10.17","X2021.10.18","X2021.10.19","X2021.10.20","X2021.10.21","X2021.10.22","X2021.10.23","X2021.10.24","X2021.10.25","X2021.10.26","X2021.10.27","X2021.10.28","X2021.10.29","X2021.10.30","X2021.10.31","X2021.11.01","X2021.11.02","X2021.11.03","X2021.11.04","X2021.11.05","X2021.11.06","X2021.11.07","X2021.11.08","X2021.11.09","X2021.11.10","X2021.11.11","X2021.11.12","X2021.11.13","X2021.11.14","X2021.11.15","X2021.11.16","X2021.11.17","X2021.11.18","X2021.11.19","X2021.11.20","X2021.11.21","X2021.11.22","X2021.11.23","X2021.11.24","X2021.11.25","X2021.11.26","X2021.11.27","X2021.11.28","X2021.11.29","X2021.11.30","X2021.12.01","X2021.12.02","X2021.12.03","X2021.12.04","X2021.12.05","X2021.12.06","X2021.12.07","X2021.12.08","X2021.12.09","X2021.12.10","X2021.12.11","X2021.12.12","X2021.12.13","X2021.12.14","X2021.12.15","X2021.12.16","X2021.12.17","X2021.12.18","X2021.12.19","X2021.12.20","X2021.12.21","X2021.12.22","X2021.12.23","X2021.12.24","X2021.12.25","X2021.12.26","X2021.12.27","X2021.12.28","X2021.12.29","X2021.12.30","X2021.12.31","X2022.01.01","X2022.01.02","X2022.01.03","X2022.01.04","X2022.01.05","X2022.01.06","X2022.01.07","X2022.01.08","X2022.01.09","X2022.01.10","X2022.01.11","X2022.01.12","X2022.01.13","X2022.01.14","X2022.01.15","X2022.01.16","X2022.01.17","X2022.01.18","X2022.01.19","X2022.01.20","X2022.01.21","X2022.01.22","X2022.01.23","X2022.01.24","X2022.01.25","X2022.01.26","X2022.01.27","X2022.01.28","X2022.01.29","X2022.01.30","X2022.01.31","X2022.02.01","X2022.02.02","X2022.02.03","X2022.02.04","X2022.02.05","X2022.02.06","X2022.02.07","X2022.02.08","X2022.02.09","X2022.02.10","X2022.02.11","X2022.02.12","X2022.02.13","X2022.02.14","X2022.02.15","X2022.02.16","X2022.02.17","X2022.02.18","X2022.02.19","X2022.02.20","X2022.02.21","X2022.02.22","X2022.02.23","X2022.02.24","X2022.02.25","X2022.02.26","X2022.02.27","X2022.02.28","X2022.03.01","X2022.03.02","X2022.03.03","X2022.03.04","X2022.03.05","X2022.03.06","X2022.03.07","X2022.03.08","X2022.03.09","X2022.03.10","X2022.03.11","X2022.03.12","X2022.03.13","X2022.03.14","X2022.03.15","X2022.03.16","X2022.03.17","X2022.03.18","X2022.03.19","X2022.03.20","X2022.03.21","X2022.03.22","X2022.03.23","X2022.03.24","X2022.03.25","X2022.03.26","X2022.03.27","X2022.03.28","X2022.03.29","X2022.03.30","X2022.03.31","X2022.04.01","X2022.04.02","X2022.04.03","X2022.04.04","X2022.04.05","X2022.04.06","X2022.04.07","X2022.04.08","X2022.04.09","X2022.04.10","X2022.04.11","X2022.04.12"
"city","Honolulu","driving","","Hawaii","United States",100,101.54,109.14,107.09,120.63,114.9,93.59,94.33,102.37,101.57,106.28,112.36,107.16,83.86,95.7,99.22,97.2,107.3,112.81,106.89,77.61,93.62,96.7,99.54,100.77,108.7,108.97,87.26,109.44,99.32,103.48,108.76,132.73,113.92,98.14,98.38,104.01,107.22,105.49,122.01,116.24,92.59,102.99,104.67,105.84,108.05,120.04,113.5,90.55,97.54,98.88,99.92,107.05,122.98,113.34,93.56,98.54,99.95,99.24,99.25,105.52,99.97,82.01,83.72,74.66,69.9,63.42,64.07,52.3,40.57,46.71,37.4,36.59,34.7,38.43,32.81,27.23,34.62,36.08,35.93,34.68,38.86,35.49,27.61,34.09,34.95,34.8,35.69,38.98,34.21,23.45,34.48,34.47,38.37,37.52,42.41,39.36,31.03,38.02,38,38.86,37.76,42.25,40.92,32.73,38.81,39.78,40.97,46.88,48.86,47.6,36.4,44.1,45.71,50.1,46.29,54,56.69,42.84,NA,NA,49.62,51.37,62.93,61.07,51.63,53.26,55.34,57.06,60.14,70.5,68.57,57.34,52.95,57.47,60.07,62.14,74.22,73.11,58.86,62.23,62.84,63.23,65.21,77.17,78.96,60.42,65.3,66.16,65.43,65.89,79.66,77.41,60.07,73.3,75.41,70.43,69.92,79.6,80.6,57.97,67.76,69.9,70.99,73.68,86.99,81.73,65.87,71.92,74.38,76.68,82.42,83.25,64.67,63.32,74.96,71.78,73.69,73.19,81.3,77.82,61.1,70.86,72.58,73.38,74.33,82.69,82.01,65.35,72.51,73.63,76.25,78.08,84.88,74.55,31.13,63.04,72.44,76.22,77.35,85,81.98,65.32,73.62,73.3,73.83,74.47,81.57,73.87,56.67,68.81,68.07,70.13,71.77,81.68,74.68,60.53,69.26,68.59,68.8,69.9,78.58,72.78,56.41,65.06,67.76,74.03,62.63,65.71,62.37,50.21,59.12,64.73,60.58,63.58,71.21,65.61,52.04,50.26,58.97,59.89,62.1,70.1,68.17,52.13,59.75,61.82,62.53,62.76,71.15,66.51,50.27,56.88,57.86,58.38,63.6,72.12,70.78,54.33,60.77,61.57,66.58,65.18,75.64,73.81,56.06,64.22,64.14,65.06,66.14,84.76,71.64,54.9,59.78,60.29,62.42,66.37,75.62,74.91,59.78,66.29,66.96,69,70.75,81.82,82.27,64.58,71.14,69.49,69.45,72.69,87.89,79.37,60.18,68.73,69.66,65.14,68.53,79.52,78.92,61.79,67.8,73.49,75.9,69.86,82.07,80.14,64.61,68.87,69.86,69.54,69.56,80.21,82.72,62.76,70.79,75.62,82.54,45.61,72.11,73.41,59.6,70.14,71.46,71.74,71.91,82.4,81.97,63.79,70.16,72.63,71.24,73.26,85.4,83.32,66.21,73.55,78.84,78.24,79.86,93.32,87.69,70.59,87.45,87.95,96.76,83.01,42.16,66.32,63.31,81.72,83.07,90.85,85.61,63.57,79.3,66.69,77.23,77.56,75.52,77.14,84.27,80.52,66.19,73.31,73.1,73.47,75.33,86.84,84.23,66.4,68.65,71.71,70.64,72.29,81.66,81.04,63.81,77.69,71.91,74.47,75.39,85.89,86.07,68.2,73.74,72.4,69.89,75.73,86.24,85.78,61.78,73.86,75.27,76.97,81.23,100.93,98.86,87.27,76.42,81.78,80.62,80.43,91.2,92.54,74.5,79.04,79.87,84.28,83.75,99.08,98.26,78.78,81.44,82.76,89.93,87.54,101.99,99.2,83.33,89.78,90.35,93.09,93.93,NA,116.56,92.78,107.63,104.3,108.2,110.08,119.7,113.49,92.63,99.94,100.12,102.02,106.41,115.36,124.03,95.36,103.42,110.23,109.69,112.62,116.53,115.64,86.13,104.11,103.87,106.29,107.67,119.88,115.74,94.47,103.25,101.55,104.17,107.28,120.36,117.26,96.76,103.84,102.8,106.36,108.27,119.73,119.03,97.3,100.81,101.79,109,106.52,120.28,118.95,97.83,104.64,104.62,110.93,110.57,128.01,135,98.7,108.03,115.95,116.34,119.79,135.16,133.53,110.71,119.08,119.55,122.21,124.98,137.39,139.84,116.22,119.48,122.38,124.3,127.1,142.15,139.54,118.99,111.43,126.51,127.65,127.97,150.4,140.52,117.63,125.89,126.67,132.12,133.32,137.95,146.79,123.1,132.23,133.61,136.17,136.78,151.87,161.56,122.04,133.53,134.85,137.08,138.82,150.77,145.76,126.76,132.25,136.35,141.22,140.46,152.53,140.41,113.68,124.64,135.04,141.74,139.63,147.82,144.67,124.72,135.09,136.43,142.42,143.41,154.81,148.15,128.6,138.43,137.63,142.52,139.44,151.12,148.04,126.19,133.77,135.13,138.32,136.85,152.55,147.46,123.5,133.65,136.88,141.04,141.62,149.07,139.45,121.94,132.87,136.46,138.15,140.38,153.81,141.18,122.48,143.19,140.44,149.91,143.21,145.04,135.93,113.44,130.54,126.88,128.11,132.93,136.65,125.65,101.3,117.81,113.85,118.25,119.96,136.79,121.82,106.64,97.75,116.26,115.95,113.84,125.19,115.89,94.71,108.25,110.22,114.29,112.85,123.37,121.7,97.08,110.17,110.51,114.13,114.94,127.7,118.11,96.86,109.02,108.53,111.57,114.23,125.3,119.01,96.35,106.51,115.24,111.96,114.58,131.92,121,97.95,107.15,121.06,114.4,114.29,125.38,120.67,98.65,110.06,117.5,118.09,123.71,130.48,128.69,101.28,110.9,112.88,116.26,118.89,133.68,130.01,104.09,109.94,117.25,114.46,113.28,124.74,118.26,95.1,106.5,116.98,131.94,123.13,137.82,129.79,101.76,114.85,115.28,120.9,122.56,138.43,130.5,104.69,120.57,125.83,137.68,82.93,120.31,117.92,98.95,113.32,121.49,125.09,120.94,146.04,138.42,104.9,140.6,123.01,136.22,141.39,160.93,149.91,127.29,133.4,137.29,142.15,144.72,162.58,147.63,120.03,141.46,147.51,149.06,150.78,116.87,74.06,107.06,130.41,132.09,133.49,138.76,109.38,86.33,95.14,118.25,120.8,126.01,124.73,133.7,126.7,110.4,119.72,122.71,125.81,127.2,141.16,129.98,112.13,116.03,122.57,119.74,119.45,131.82,129.67,105.09,115.8,115.13,115.04,122.12,134.44,136.23,104.97,122.2,124.94,124.8,132.37,141.8,136.06,111.48,127.35,124.29,130.43,133.22,149.81,145.82,113.35,139.58,135.11,130.32,141.34,160.24,154.47,133.54,129.84,136.98,137.9,140.08,152.77,150.6,122.52,136.06,139.17,141.78,147.97,165.22,155.41,131.95,163.59,141.54,145.45,143.9,160.65,153.7,129.93,145.96,145.65,148.48,148.83,164.39,152.21,126.97,NA,136.56,143.09,147.29,152.74,152.59,125.16,139.41,145.3,147.19,151.67,165.61,154.6,128.81,143.96,138.27,145.93,147.31,169.47,163.77,137.96,144.69,145.9
"city","Honolulu","transit","","Hawaii","United States",100,98.95,99.61,99.69,106.93,95.55,80.38,83.88,93.52,98.12,91.56,101.35,94.49,79.95,97.07,89.55,91.63,89.36,93.78,88.07,77.48,92.66,88.98,96.32,86.48,100.63,97.43,83.42,93.83,88.16,90.51,92.56,100.79,96.03,88.72,89.37,89.06,85.57,87.35,97.29,89.73,78.86,88.09,88.56,90.19,86.33,92.54,86.52,75.19,83.56,83.89,85.82,84.7,89.21,86.21,66.85,82.46,77.56,76.08,69.6,76.47,68.95,56.06,56.97,42.48,38.62,35.67,34.69,24.44,20.32,20.12,14.8,13.4,12.16,13.72,12.78,9.35,12.49,12.69,12.1,9.55,11.18,9.94,8.51,11.08,10.72,10.87,11.35,11.22,8.96,6.81,11.39,10.41,10.29,10.95,10.51,9.36,8.73,11.3,10.8,10.61,10.29,10.81,9.34,9.36,11.42,11.8,11.07,11.82,12.12,11.37,10.5,12.6,13.16,13.79,13.02,13.4,12.89,11.08,NA,NA,13.3,13.47,15.24,12.73,13.42,16.9,15.32,18.71,16.59,17.33,14.21,14.62,16.13,19.14,18.57,18.85,19.14,17.74,14.4,21.32,20.55,19.38,19.52,22.17,20.23,16.43,20.61,22.11,19.95,20.83,22.12,17.3,16.88,22.43,22.03,21.66,21.31,22.04,20.15,14.85,21.1,22.62,24.76,21.95,23.02,17.76,17.64,21.04,21.57,22.91,21.49,19.9,17.09,16.63,21.45,23.95,21.61,19.61,21.58,19.38,16.18,19.67,21.34,20.55,20.82,21.39,18.58,17.23,21.82,22.43,21.95,20.63,22.54,15.28,7.88,17.61,20.47,20.03,20.85,21.59,16.32,16.37,20.05,21.7,20.87,19.94,19.42,14.16,13.25,19.09,19.29,18.66,17.48,19.75,16.99,14,19.75,18.4,18.76,18.61,20.7,15.62,15.8,22.86,21.74,22.44,15.67,17.42,17.19,15.34,20.6,19.25,20.84,21.81,23.65,23.43,21.48,18.61,19.48,21.17,21.2,23.14,24.22,21.59,20.34,22.14,20.31,22.24,24.37,23.17,19.47,20.04,21.43,21.22,23.27,25.9,27.38,22.14,22.93,21.96,23.95,25.41,27.79,26.64,23.28,25.08,24.9,25.24,26.63,30.84,29.43,21.79,21.9,26.72,24.33,25.12,28.17,26.73,21.55,24.7,25.09,24.86,25.17,29.59,28.63,23.88,24.35,24.86,23.9,27.66,31.78,27.9,21.03,27.47,29,25.5,25.57,28.56,27.82,24.62,24.17,28.27,27.18,25.87,30.09,27.53,24.17,24.68,27.44,26.58,25.15,26.47,26.93,21.63,26.57,26.48,29.18,18.23,27.17,25.83,21.27,29.07,27.05,27.4,26.62,27.17,25.59,22.09,26.02,25.19,25.13,25.48,26.68,23.56,20.23,24.45,22.86,26.24,27.43,28.77,25.7,22.35,27.93,27.94,25.24,26.88,14.61,18.14,21.31,25.43,27.05,27.24,23.6,21.43,23.09,24.29,30.96,29.34,29.15,30.4,31.65,28.12,25.75,30.71,31.14,32.28,30.31,34.82,29.78,27.16,25.73,29.71,29.39,29.63,32.91,31.35,27.7,28.76,29.12,29.17,29.17,32.7,32.32,27.79,30.96,29.86,25.46,29.61,34.01,32.88,28.09,32.95,29.27,32.98,31.48,39.59,37.59,34.01,31.86,33.9,33.16,34.65,36.15,35.44,30.49,33.3,31.88,34.25,34.57,37.37,34.87,33.1,34.99,32.48,35.77,35.23,37.39,40.71,34.36,35.82,37.58,38.39,37.25,NA,41.42,37.26,46.52,41.74,47.11,48.05,48.68,42.85,40.35,49.28,47.9,47.94,50.31,53.42,53.62,44.78,52.53,50.16,53.88,55.01,55.97,56.1,44.92,53.27,55.03,53.72,52.67,56.02,60.74,47.07,52.88,52.06,50.4,50.15,53.53,52.74,44.35,52.53,49.53,52.1,52.67,52.77,50.41,48.93,51.48,47.31,49.97,48.55,52.93,49,45.52,53,52.71,54.41,56.34,58.67,57.83,51.5,59.2,59.45,65.37,64.68,69.12,71.96,63.66,71.1,73.06,74.37,75.05,77.12,71.75,63.23,75.11,70.16,69.71,69.09,74.2,69.42,67.66,65.92,74.58,73.81,80.5,79,73.42,72.19,82.87,79.98,81.5,81.07,72.96,82.47,73.64,85.23,84.74,86.55,84.94,91.92,89.44,76.82,89.03,87.92,87.35,89.18,84.54,82.15,76.43,84.41,81.72,86.92,76.94,77.6,75.35,66.61,75.54,85.59,86.16,79.81,87.23,83.05,73.24,81.8,83.97,82.72,81.09,88.87,81.47,75.51,87.32,88.16,91.93,87.3,87.62,81.98,73.13,82.07,86.1,83.8,79.02,78.48,77.38,71.39,81.65,83.55,85.57,85.59,85.88,77.53,73.3,85.4,86.45,88.2,85.55,86.25,78.44,79.24,91.69,96.99,102.17,101.85,109.91,102.28,100.52,105.2,104.19,103.47,98.8,104.95,99.5,81.86,90.62,89.48,85.77,84.06,87.58,86.62,82.91,81.51,83.82,79.08,81.42,83.2,82.14,70.85,71.39,73.19,74.49,70.11,78.6,82.48,65.64,75.54,76.02,75.61,72.69,76.18,76.64,68.95,76.67,70.93,69.55,67.95,73.72,78.73,65.97,68.52,67.69,68.06,70.49,78.4,77.81,62.8,69.87,72.31,68.66,73.46,78.77,77.58,65.89,67.73,71.02,75.37,74.78,80.05,78.04,64.62,71.02,73.17,72.33,73.47,82.36,77.29,67.11,70.05,67.66,68.85,71.87,74.02,72.6,61.15,65.4,70.57,82.05,79.24,79.83,83,65.13,74.25,71,76.91,75.66,81.86,82.27,69.61,74.58,73.09,77.42,54.06,76.11,71.28,60.19,66.3,72.18,74.21,73.54,76.64,78.62,62.64,67.51,68.83,75.29,92.79,100.43,92.64,79.09,90.75,85.58,93.02,91.6,97.88,81.14,72.88,82.61,75.76,74.27,70.04,63.04,44.42,59.93,69.45,68.87,66.84,62.33,54.81,47.34,52.34,62.01,63.63,68.92,70.95,73.82,75.24,76.34,88.73,89.87,86.11,81.73,95.25,89.48,78.23,79.77,82.83,83.35,75.95,81.07,80.21,72.47,77.65,75.33,79.44,81.92,88.35,83.76,72.66,84.24,90.5,90.71,92.35,99.51,90.98,76.68,87.4,84.63,88.91,88.51,96.68,93.27,77.98,86.37,93.32,92.22,96.01,105.85,100.04,92.1,95.88,94.21,91.54,90.01,98.79,98.7,82.47,91.16,97.46,97.09,96.08,101.93,101.98,88.97,96.47,95.44,92.22,92.16,101.27,94.83,89.1,100.73,105.4,110.79,107.44,115.23,104.08,93.18,NA,98.78,103.55,106.6,100.98,104.98,89.13,100.74,106.21,104.83,97.86,110.78,103.7,83.86,92.24,96.64,102.22,98,110.12,110.75,96.47,99.65,101.43
