"geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28","X2021.03.01","X2021.03.02","X2021.03.03","X2021.03.04","X2021.03.05","X2021.03.06","X2021.03.07","X2021.03.08","X2021.03.09","X2021.03.10","X2021.03.11","X2021.03.12","X2021.03.13","X2021.03.14","X2021.03.15","X2021.03.16","X2021.03.17","X2021.03.18","X2021.03.19","X2021.03.20","X2021.03.21","X2021.03.22","X2021.03.23","X2021.03.24","X2021.03.25","X2021.03.26","X2021.03.27","X2021.03.28","X2021.03.29","X2021.03.30","X2021.03.31","X2021.04.01","X2021.04.02","X2021.04.03","X2021.04.04","X2021.04.05","X2021.04.06","X2021.04.07","X2021.04.08","X2021.04.09","X2021.04.10","X2021.04.11","X2021.04.12","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.04.18","X2021.04.19","X2021.04.20","X2021.04.21","X2021.04.22","X2021.04.23","X2021.04.24","X2021.04.25","X2021.04.26","X2021.04.27","X2021.04.28","X2021.04.29","X2021.04.30","X2021.05.01","X2021.05.02","X2021.05.03","X2021.05.04","X2021.05.05","X2021.05.06","X2021.05.07","X2021.05.08","X2021.05.09","X2021.05.10","X2021.05.11","X2021.05.12","X2021.05.13","X2021.05.14","X2021.05.15","X2021.05.16","X2021.05.17","X2021.05.18","X2021.05.19","X2021.05.20","X2021.05.21","X2021.05.22","X2021.05.23","X2021.05.24","X2021.05.25","X2021.05.26","X2021.05.27","X2021.05.28","X2021.05.29","X2021.05.30","X2021.05.31","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30","X2021.07.01","X2021.07.02","X2021.07.03","X2021.07.04","X2021.07.05","X2021.07.06","X2021.07.07","X2021.07.08","X2021.07.09","X2021.07.10","X2021.07.11","X2021.07.12","X2021.07.13","X2021.07.14","X2021.07.15","X2021.07.16","X2021.07.17","X2021.07.18","X2021.07.19","X2021.07.20","X2021.07.21","X2021.07.22","X2021.07.23","X2021.07.24","X2021.07.25","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.07.31","X2021.08.01","X2021.08.02","X2021.08.03","X2021.08.04","X2021.08.05","X2021.08.06","X2021.08.07","X2021.08.08","X2021.08.09","X2021.08.10","X2021.08.11","X2021.08.12","X2021.08.13","X2021.08.14","X2021.08.15","X2021.08.16","X2021.08.17","X2021.08.18","X2021.08.19","X2021.08.20","X2021.08.21","X2021.08.22","X2021.08.23","X2021.08.24","X2021.08.25","X2021.08.26","X2021.08.27","X2021.08.28","X2021.08.29","X2021.08.30","X2021.08.31","X2021.09.01","X2021.09.02","X2021.09.03","X2021.09.04","X2021.09.05","X2021.09.06","X2021.09.07","X2021.09.08","X2021.09.09","X2021.09.10","X2021.09.11","X2021.09.12","X2021.09.13","X2021.09.14","X2021.09.15","X2021.09.16","X2021.09.17","X2021.09.18","X2021.09.19","X2021.09.20","X2021.09.21","X2021.09.22","X2021.09.23","X2021.09.24","X2021.09.25","X2021.09.26","X2021.09.27","X2021.09.28","X2021.09.29","X2021.09.30","X2021.10.01","X2021.10.02","X2021.10.03","X2021.10.04","X2021.10.05","X2021.10.06","X2021.10.07","X2021.10.08","X2021.10.09","X2021.10.10","X2021.10.11","X2021.10.12","X2021.10.13","X2021.10.14","X2021.10.15","X2021.10.16","X2021.10.17","X2021.10.18","X2021.10.19","X2021.10.20","X2021.10.21","X2021.10.22","X2021.10.23","X2021.10.24","X2021.10.25","X2021.10.26","X2021.10.27","X2021.10.28","X2021.10.29","X2021.10.30","X2021.10.31","X2021.11.01","X2021.11.02","X2021.11.03","X2021.11.04","X2021.11.05","X2021.11.06","X2021.11.07","X2021.11.08","X2021.11.09","X2021.11.10","X2021.11.11","X2021.11.12","X2021.11.13","X2021.11.14","X2021.11.15","X2021.11.16","X2021.11.17","X2021.11.18","X2021.11.19","X2021.11.20","X2021.11.21","X2021.11.22","X2021.11.23","X2021.11.24","X2021.11.25","X2021.11.26","X2021.11.27","X2021.11.28","X2021.11.29","X2021.11.30","X2021.12.01","X2021.12.02","X2021.12.03","X2021.12.04","X2021.12.05","X2021.12.06","X2021.12.07","X2021.12.08","X2021.12.09","X2021.12.10","X2021.12.11","X2021.12.12","X2021.12.13","X2021.12.14","X2021.12.15","X2021.12.16","X2021.12.17","X2021.12.18","X2021.12.19","X2021.12.20","X2021.12.21","X2021.12.22","X2021.12.23","X2021.12.24","X2021.12.25","X2021.12.26","X2021.12.27","X2021.12.28","X2021.12.29","X2021.12.30","X2021.12.31","X2022.01.01","X2022.01.02","X2022.01.03","X2022.01.04","X2022.01.05","X2022.01.06","X2022.01.07","X2022.01.08","X2022.01.09","X2022.01.10","X2022.01.11","X2022.01.12","X2022.01.13","X2022.01.14","X2022.01.15","X2022.01.16","X2022.01.17","X2022.01.18","X2022.01.19","X2022.01.20","X2022.01.21","X2022.01.22","X2022.01.23","X2022.01.24","X2022.01.25","X2022.01.26","X2022.01.27","X2022.01.28","X2022.01.29","X2022.01.30","X2022.01.31","X2022.02.01","X2022.02.02","X2022.02.03","X2022.02.04","X2022.02.05","X2022.02.06","X2022.02.07","X2022.02.08","X2022.02.09","X2022.02.10","X2022.02.11","X2022.02.12","X2022.02.13","X2022.02.14","X2022.02.15","X2022.02.16","X2022.02.17","X2022.02.18","X2022.02.19","X2022.02.20","X2022.02.21","X2022.02.22","X2022.02.23","X2022.02.24","X2022.02.25","X2022.02.26","X2022.02.27","X2022.02.28","X2022.03.01","X2022.03.02","X2022.03.03","X2022.03.04","X2022.03.05","X2022.03.06","X2022.03.07","X2022.03.08","X2022.03.09","X2022.03.10","X2022.03.11","X2022.03.12","X2022.03.13","X2022.03.14","X2022.03.15","X2022.03.16","X2022.03.17","X2022.03.18","X2022.03.19","X2022.03.20","X2022.03.21","X2022.03.22","X2022.03.23","X2022.03.24","X2022.03.25","X2022.03.26","X2022.03.27","X2022.03.28","X2022.03.29","X2022.03.30","X2022.03.31","X2022.04.01","X2022.04.02","X2022.04.03","X2022.04.04","X2022.04.05","X2022.04.06","X2022.04.07","X2022.04.08","X2022.04.09","X2022.04.10","X2022.04.11","X2022.04.12"
"city","Wichita","driving","","Kansas","United States",100,104.78,105.49,105.77,118.36,128.72,83.16,103.75,100.1,91.29,101.35,131.01,132.34,79.17,98.81,87.72,98.23,106.63,127.65,132.21,81.16,96.04,97.28,96.03,103.94,122.31,130.6,87.05,100.05,106.3,92.61,109.43,140.06,150.57,101.82,111.93,112.09,106.73,113.77,134.8,144.28,88.78,102.56,103.18,111.04,124.41,151,157.6,98.34,108.32,114.9,113.55,123.42,151.86,156.76,102.95,108,114.7,124.26,123.85,132.29,113.07,77.26,92.62,88.85,85.9,87.03,88.95,77.44,52.57,74.31,75.08,67.59,69.89,77.63,64.46,50.91,66.91,70.02,71.06,70.34,74.47,61.86,49.61,68.84,72.59,75.12,76.45,86.67,75.11,41.39,70.56,73.09,84.12,81.88,89.2,85.58,65.46,88.86,89.85,79.57,95.32,95.99,94.17,71.31,92.94,94.55,96.82,102.06,118.65,102.51,80.45,101.13,115.06,109.68,101.89,129.19,121.47,82.66,NA,NA,108.86,122.35,134.58,124.47,98.73,131,137.68,137.95,134.99,158.55,144.12,106.15,97.54,135.84,142.44,145.75,168.71,160.54,116.8,145.07,142.32,143.03,154.6,174.27,161.77,119.3,146.31,147.73,151.77,157.07,182.98,175.83,127.12,150.08,155.74,153.72,164.92,178.78,183.24,117.24,152.18,159.25,161.11,175.67,205.34,201.18,137.29,152.89,155.56,163.31,171.56,165.27,125.4,112.65,150.66,155.66,155.95,160.99,182.89,173.17,124.12,147.69,152.39,155.85,160.31,183.63,169.62,122.84,146.11,151.98,154.71,159.98,178.96,177.73,128.88,146.7,153.11,153.79,160.59,198.93,188.79,130.9,156.61,162.47,158.06,166.32,183.3,176.19,128.84,152.85,159.2,157.62,167.42,187.24,177.34,126.69,147.96,151.08,152.62,161.8,181.69,172.44,125.61,144.21,145.46,148.85,154.79,177.85,166.85,119.5,137.56,146.89,149.2,158.78,183.95,163.26,124.4,115.38,138.26,133.51,144.94,170.55,173.59,121.53,139.27,144.49,146.08,151.69,176.48,175.98,117.68,131.49,132.87,139.55,144.54,171.25,172.84,109.96,128.33,132.32,133.38,139.26,164.08,161.03,109.88,123.08,130.11,129.19,140.86,170.12,176.5,121.35,123.75,126.93,131.43,139.84,169.41,169.02,107.18,121.46,122.76,127.02,136.34,161.16,162.86,103.32,97.96,100.1,119.02,133.17,168.41,161.29,99.98,117.09,120.96,109.04,117.92,147.56,138.51,94.89,106.71,108.89,114.53,103.38,134.16,130.76,89.16,106.08,107.68,109.22,114.02,135.1,118.8,87.16,109.72,116.53,126.85,61.77,113.94,113.55,86.42,107.97,111.24,105.21,107.61,132.65,134.78,92.21,110.45,115.53,116.4,121.9,139.28,142.33,89.75,113.86,108.54,116.57,126.29,150.62,146.72,104.07,134.8,140.02,144.28,100.49,55.95,111.84,92.23,116.35,106.86,122.66,130.76,68.35,113.51,87.89,112.18,115.63,109.88,111.55,128.37,130.73,92.43,106.11,107.94,111.01,114.01,129.92,133.14,91.9,109.68,108.65,106.7,113.25,132.92,128.71,86.2,101.61,104.7,106.05,112.56,132.35,130.58,92.97,109.67,113.16,113.31,113.04,136.08,122.86,79.22,87.57,97.03,101.22,107.74,125.17,118.73,56.23,59.2,84.39,96.47,107.69,132.47,137.77,94.5,114.96,122.97,122.46,124.83,150.06,160.34,105.78,120.87,123.11,126.62,130.8,156.14,162.36,109.77,121.02,123.77,128.31,133.85,NA,162.42,116.88,137.27,143.28,136.15,148.22,174.76,170.37,118.38,125.87,131.95,138.14,144.23,176.38,180.88,123.77,132.83,135.11,140.18,151.42,176.61,160.25,95.26,140.61,135.44,136.78,151.21,173.19,187.68,126.47,133.66,137.7,141.18,148.02,163.35,183.13,120.76,135.87,128.59,138.57,143.91,168.67,184.46,123.1,134.91,139.79,138.55,155.65,184.56,199.88,133.02,138.48,141.76,144.86,153.09,180.53,186.16,113.42,135.77,139.42,144.89,160.47,180.32,183.4,125.09,144.32,144.85,152.41,157.66,191.2,191.99,137.5,152.99,158.02,166.35,177,203.59,178.76,126.55,111.03,163.44,167.43,178.32,200.75,188.58,138.83,164.45,164.66,167.57,177.16,215.08,215.4,146.02,163.56,169.1,172.57,177.45,200.49,188.06,125.05,159.13,164.89,166.08,178.8,193.63,187.55,135.62,157.86,157.57,160.58,171.02,191.84,158.16,117.38,130.29,162.03,166.26,173.73,195.96,184.01,131.8,163.59,163.06,166.15,172.29,198.83,183.44,132.87,156.23,163.67,166.22,173.97,190.53,174.75,124.12,154.04,161.41,160.96,172.54,218.08,194.13,135.01,154.15,158.49,161.24,161.61,183.47,170.33,126.22,157.29,159.2,163.62,167.64,190.68,180.87,133.02,155.79,157.94,155.23,157.73,178.76,179.41,123.2,144.54,149.23,148.95,153.72,180.66,179.54,114.59,141.55,149.26,147.96,157.65,183.15,162.01,128.05,116.84,149.16,146.11,154.53,179.67,175.62,118.22,145.27,143.13,151.15,159.53,192.51,185.29,128.5,143.9,147.7,148.27,161.96,189.75,194.08,125.09,146.36,148.34,149.27,151.58,185.26,179.47,123.19,142.19,146.82,149.19,163.35,192.71,192.02,127.28,144.2,146.15,152.54,167.24,198.97,197.33,131.42,146.59,150.38,152.54,159.43,194.31,202.07,128.08,144.83,145.27,142.95,157.71,196.54,200.77,131.4,140.51,143.42,141.09,146.88,178.84,172.85,118.37,134.53,142.48,148.68,163.96,185.49,179.8,123.17,150.28,151.05,151.9,160.3,188.21,190.05,128.54,156.13,169.76,181.12,90.91,165.19,161.12,121.85,144.91,149.36,148,154.12,189.53,188.03,128.63,143.52,148.19,153.31,162.58,190.78,196.06,126.73,148.87,159.12,155.69,175.05,204.65,195.27,136.1,169.28,180.96,184.53,192.16,130.63,76.19,124.65,159.61,162.03,159.63,167.82,153.71,80,99.98,144.77,143.65,142.39,122.58,160.04,156.71,110.86,138.94,142.4,140.28,147.18,165.28,137.02,114.53,141.08,140.02,131.7,138.93,161.83,165.18,112.46,138.92,137.1,135.65,145.43,171.91,176.3,114.21,144.14,143.34,70.27,99.9,156.34,174.06,122.24,143.29,153.2,151.79,160.39,185.2,191.01,120.74,155.69,147.88,155.43,87.56,182.92,188.03,135.53,156.55,148.7,151.9,153.27,204.02,215.18,138.85,154.59,163.63,166.98,183.77,210.53,212.38,130.65,152.22,158.22,163.36,160.16,198.46,207.87,147.79,170.06,179.05,185.07,182.37,197.74,202.26,142.97,NA,146.25,161.92,174.38,208.25,218.9,141.92,164.67,172.39,164.89,170.8,210.65,218.28,142.59,165.42,168.79,175.13,178.88,222.52,230.74,145.05,166.1,168.72
"city","Wichita","walking","","Kansas","United States",100,115.79,118.87,114.7,137.05,166.58,96.29,116.17,103.47,95.06,105.09,187.5,157.47,90.31,103.32,89.66,96.26,109.22,143.88,162.91,99.5,94.13,91.78,102.12,111.12,140.83,161.95,92.47,107.33,100.81,95.21,107.41,154.11,217.68,117.29,123.62,109.65,111,110.69,153.42,182.09,101.04,106.79,107.37,110.23,133.08,188.58,203.9,111.89,125.36,126.24,131.07,134.35,178.08,204.44,112.04,111.08,119.41,152.22,142.26,142.72,141.84,81.71,96.26,101.08,98.53,106.29,99.65,94.13,61.44,90.16,88.54,89.12,86.18,93.44,78.19,71.21,78.31,92.4,94.64,83.17,81.09,75.65,69.12,82.63,91.97,100.77,94.56,112.7,99.65,48.94,78.35,80.74,99.11,95.99,90,104.13,82.44,104.09,106.6,82.21,114.82,109.69,109.8,90.74,100.12,115.44,112.66,116.13,145.43,128.29,106.72,128.56,137.4,129.72,105.21,151.22,142.42,101.2,NA,NA,125.94,176.34,172.21,152.3,141.14,163.49,183.25,180.01,160.17,193.79,175.38,143.38,114.51,159.48,184.91,184.91,212.04,215.36,161.06,183.1,169.16,178.35,182.17,210.69,232.57,141.3,191.55,183.29,191.08,188.27,238.32,238.94,148.44,176.53,175.8,186.22,202.32,225.16,254.84,140.14,187.69,203.94,211.23,227.17,263.95,244.46,147.32,178.39,189.73,194.37,203.47,204.59,163.1,141.99,185.06,200.23,222.19,194.09,227.52,220.69,156.39,184.25,192.82,206.64,201.27,231.15,216.33,145.08,177.42,190.51,190.08,214.63,223.27,230.88,144.19,184.45,191.55,194.91,206.6,246.01,235.35,159.09,193.94,193.05,184.87,196.02,232.15,224.24,157.66,192.71,202.47,202.16,230.07,233.81,221.38,154.19,189.97,197.57,200.15,210.54,263.68,217.25,160.4,177.04,180.2,178.04,182.01,227.13,202.39,161.56,165.57,183.29,177.65,193.36,232.19,212.43,160.63,138.17,156.08,153.69,169.82,212.81,235.89,159.51,174.6,169.2,202.43,193.55,234.7,229.02,144.19,156.23,166.07,172.67,198.22,232.96,249.56,147.39,160.79,180.16,178.04,185.53,232.38,210.34,146.04,147.63,150.21,166.77,191.51,228.68,238.05,167.81,157.39,155.08,163.68,174.99,217.41,235.01,127.52,149.56,162.72,169.32,175.88,210.5,202.89,136.63,126.24,132.65,142.84,169.47,238.09,257.2,138.63,153.96,163.18,161.13,163.53,199.07,199.31,128.52,135.89,141.95,158.24,136.59,187.77,191.05,121.38,141.41,152.14,157.55,150.56,182.86,169.97,113.82,139.6,151.18,169.12,72.29,169.51,163.22,114.16,142.53,153.72,155.62,151.52,185.26,197.41,126.63,149.48,165.11,168.12,170.86,199.42,210.61,124.55,157.62,153.42,160.25,174.99,213.2,204.25,139.79,194.02,192.55,184.02,134.7,74.76,144.96,114.59,136.47,137.63,157.39,181.67,102.86,153.69,111.42,152.06,154.73,154.57,140.33,172.75,170.47,125.16,133.15,138.44,150.56,143.96,168.2,174.49,119.03,135.24,132.81,137.9,142.99,168.31,175.18,109.15,130.41,121.57,130.45,135.74,175.57,173.1,110.15,142.92,143.61,151.68,148.71,178.39,155.31,107.6,105.71,120.88,124.24,128.87,156.7,161.83,79.04,77.73,104.13,112.43,127.56,176.38,195.48,121.5,146.12,164.22,147.94,154.38,183.6,234.31,134.47,153.22,151.56,164.49,170.4,197.92,238.56,134.54,152.45,150.71,165.34,171.86,NA,229.76,149.21,178.27,182.98,162.1,189.31,240.18,250.52,147.43,155.42,162.87,171.17,181.74,242.53,254.65,160.44,166.62,175.96,176.23,205.25,253.49,254.03,134.62,187.96,179.51,168.27,195.02,220.84,275.26,161.48,167.12,179.04,180.01,185.3,218.64,256.73,157.97,175.53,162.76,172.17,176.11,235.35,284.91,150.14,176.5,179.24,163.87,198.46,251.6,297.8,179.58,174.68,186.26,191.39,204.79,249.25,273.68,135.97,178.81,169.24,180.32,208.34,248.75,270.71,161.25,190.89,191.55,188.34,209.46,270.17,278.31,181.17,198.61,210.96,229.56,228.1,294.37,270.36,168.2,145.39,216.29,233.77,244.96,283.06,288.31,183.33,225.32,222.85,225.4,244.5,273.79,290.35,173.25,210.92,221.15,223.5,252.1,286.61,256.23,150.33,215.28,228.41,211.19,227.83,263.68,274.87,172.75,202.55,203.43,204.09,215.94,272.44,220.69,167.12,172.02,208.72,223.23,222.42,293.94,278.39,157.78,202.62,205.36,206.1,237.4,288.65,273.83,163.22,214.32,213.66,208.3,222.46,257.08,243.84,156.43,194.09,203.36,208.22,228.98,284.91,260.98,163.87,203.63,208.53,212.31,203.32,256.66,253.69,162.79,225.9,214.94,225.47,248.36,271.4,265.3,172.64,229.8,217.79,210.07,216.87,243.42,280.66,157.31,196.45,200.62,201.97,203.05,257.51,288.42,147.43,189.15,203.09,197.3,205.79,228.41,241.84,183.25,146.93,204.17,190.47,198.46,229.53,255,152.1,188.58,178.35,202.62,204.98,261.1,277.96,193.48,201.39,204.71,201.04,216.6,257.12,297.99,159.75,198.42,201.35,207.45,200.93,265.77,279.97,160.63,185.84,182.9,186.14,219.34,264.15,295.99,171.09,177.38,183.94,197.84,214.43,283.48,285.57,169.43,197.07,195.29,193.21,213.74,275.03,289.42,171.25,186.99,215.21,190.51,202.55,277.34,315.44,230.45,172.87,170.13,177.65,174.33,230.64,252.26,155.65,171.29,183.4,178.27,209.11,237.09,263.3,155.54,198.69,186.03,187.77,201.97,244.27,255.27,167.23,205.63,217.56,245.85,110.23,240.49,234.97,146.74,188.81,193.44,205.06,217.06,300.54,283.37,185.84,184.41,186.41,205.83,226.17,261.44,273.06,160.32,195.14,219.72,213.39,228.64,258.12,278.62,179.2,226.36,238.09,243.03,248.24,182.36,90.35,151.02,207.02,206.52,204.52,218.72,214.01,114.47,114.13,179.85,161.75,163.37,137.24,199.19,199.19,137.75,170.17,163.33,167.5,185.68,194.71,171.83,148.21,173.33,184.37,152.8,164.11,195.21,204.52,138.17,163.95,141.68,148.59,171.29,222.35,243.96,145.81,172.79,167.04,87.26,122.62,198.22,227.6,151.37,175.69,178.39,177.34,182.71,211.46,247.39,148.32,202.93,158.09,188.11,110.73,216.75,248.86,166.15,180.08,161.13,161.52,177.54,248.94,284.95,162.45,179.74,193.82,214.28,228.83,278.23,285.03,146.58,186.53,189.12,184.72,178.08,231.46,263.3,176.23,210.69,228.21,226.32,233.23,236.43,292.9,164.18,NA,161.29,179.12,206.91,267.62,339.83,167.7,198.26,202.93,188.38,183.44,250.83,284.91,158.32,198.19,189.04,208.26,202.16,283.02,331.46,187.53,210.85,187.57
